,0,1
267,9/12/2004,95.17681623
268,10/12/2004,95.49965082
269,13/12/2004,95.27671109
270,14/12/2004,95.42084965
271,15/12/2004,94.93981276
272,16/12/2004,95.58452438
273,17/12/2004,95.37202051
274,20/12/2004,95.00958703
275,21/12/2004,95.11432815
276,22/12/2004,95.07437465
277,23/12/2004,94.88505729
278,24/12/2004,94.98102117
279,27/12/2004,94.34109796
280,28/12/2004,94.33254596
281,29/12/2004,94.77894493
282,30/12/2004,94.37183462
283,31/12/2004,96.55828597
284,3/1/2005,94.65946379
285,4/1/2005,95.26188835
286,5/1/2005,95.30954215
287,6/1/2005,95.81042826
288,7/1/2005,96.08611065
289,10/1/2005,95.84120603
290,11/1/2005,95.43550484
291,12/1/2005,95.06125427
292,13/1/2005,95.34347115
293,14/1/2005,95.57376801
294,17/1/2005,95.77001379
295,18/1/2005,95.84974554
296,19/1/2005,95.97512896
297,20/1/2005,96.12828831
298,21/1/2005,95.8830223
299,24/1/2005,95.81041656
300,25/1/2005,96.17133094
301,26/1/2005,95.77650118
302,27/1/2005,95.79790318
303,28/1/2005,95.78470226
304,31/1/2005,95.9063416
305,1/2/2005,95.83486381
306,2/2/2005,95.83383102
307,3/2/2005,96.15803895
308,4/2/2005,96.39636994
309,7/2/2005,96.78720638
310,8/2/2005,96.8754401
311,9/2/2005,96.73406606
312,10/2/2005,96.50817224
313,11/2/2005,96.57518388
314,14/2/2005,96.12229293
315,15/2/2005,95.98912823
316,16/2/2005,95.9759479
317,17/2/2005,95.91549559
318,18/2/2005,95.92062474
319,21/2/2005,95.93653071
320,22/2/2005,95.28876294
321,23/2/2005,95.55768355
322,24/2/2005,95.62008012
323,25/2/2005,95.43976669
324,28/2/2005,95.41121035
325,1/3/2005,95.45948274
326,2/3/2005,95.64398803
327,3/3/2005,95.81865464
328,4/3/2005,95.26691469
329,7/3/2005,95.37728697
330,8/3/2005,94.95107755
331,9/3/2005,94.8366575
332,10/3/2005,94.69866551
333,11/3/2005,94.63057622
334,14/3/2005,95.03907231
335,15/3/2005,95.12757342
336,16/3/2005,94.77355652
337,17/3/2005,94.99273339
338,18/3/2005,95.17179954
339,21/3/2005,95.68598842
340,22/3/2005,95.97909102
341,23/3/2005,96.26113143
342,24/3/2005,96.46742409
343,25/3/2005,96.4104562
344,27/3/2005,96.69278631
345,28/3/2005,96.56825808
346,29/3/2005,96.6163948
347,30/3/2005,96.38684413
348,31/3/2005,96.61273199
349,3/4/2005,96.85779672
350,4/4/2005,97.05300703
351,5/4/2005,96.84397017
352,6/4/2005,96.89238826
353,7/4/2005,96.78824796
354,10/4/2005,96.4809779
355,11/4/2005,96.6111831
356,12/4/2005,96.56138251
357,13/4/2005,97.05296148
358,14/4/2005,96.77785352
359,17/4/2005,96.38450449
360,18/4/2005,96.13931305
361,19/4/2005,96.05906873
362,20/4/2005,96.18783339
363,21/4/2005,96.07308285
364,24/4/2005,96.22185436
365,25/4/2005,96.33678076
366,26/4/2005,96.47559353
367,27/4/2005,96.53566861
368,28/4/2005,96.44703538
369,1/5/2005,96.59586601
370,2/5/2005,96.43773973
371,3/5/2005,96.19698319
372,4/5/2005,96.16761254
373,5/5/2005,96.60272237
374,8/5/2005,96.56881567
375,9/5/2005,96.48059186
376,10/5/2005,96.75558875
377,11/5/2005,97.17985492
378,12/5/2005,97.27499802
379,15/5/2005,97.40485115
380,16/5/2005,97.548834
381,17/5/2005,97.28026544
382,18/5/2005,97.47711789
383,19/5/2005,97.77631081
384,22/5/2005,97.66852324
385,23/5/2005,97.66414757
386,24/5/2005,97.59693793
387,25/5/2005,97.86790883
388,26/5/2005,97.70383918
389,29/5/2005,97.89045836
390,30/5/2005,98.40243527
391,31/5/2005,98.76092189
392,1/6/2005,98.48296735
393,2/6/2005,98.55762728
394,5/6/2005,98.38259271
395,6/6/2005,98.26658252
396,7/6/2005,98.47735942
397,8/6/2005,98.54764963
398,9/6/2005,98.94288269
399,12/6/2005,99.07758319
